Date,Timestamp,Supply APY (%),Borrow APY (%),Total Borrows,Total Deposits
23.09.2025,2025-09-23T07:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T08:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T09:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T10:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T11:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T12:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T13:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T14:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T15:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T16:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T17:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T18:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T19:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T20:00:00.000Z,0.0000,5.0000,0.0000,0.0000
23.09.2025,2025-09-23T21:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-23T22:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-23T23:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T00:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T01:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T02:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T03:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T04:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T05:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T06:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T07:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T08:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T09:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T10:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T11:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T12:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T13:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T14:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T15:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T16:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T17:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T18:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T19:00:00.000Z,0.0000,5.0000,0.0000,0.0000
24.09.2025,2025-09-24T20:00:00.000Z,0.0000,5.0000,0.0000,0.5000
24.09.2025,2025-09-24T21:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-24T22:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-24T23:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T00:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T01:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T02:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T03:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T04:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T05:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T06:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T07:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T08:00:00.000Z,0.0000,5.0000,0.0000,0.5000
25.09.2025,2025-09-25T09:00:00.000Z,0.0000,5.0000,0.0000,0.8333
25.09.2025,2025-09-25T10:00:00.000Z,0.0000,5.0000,0.0000,1.0000
25.09.2025,2025-09-25T11:00:00.000Z,0.0000,5.0000,0.0000,17.6667
25.09.2025,2025-09-25T12:00:00.000Z,4.1406,8.5090,3666679.5451,4999394.9697
25.09.2025,2025-09-25T13:00:00.000Z,6.4087,10.3405,5632314.6290,7499091.7465
25.09.2025,2025-09-25T14:00:00.000Z,7.4533,10.9018,6032983.2663,7299155.5701
25.09.2025,2025-09-25T15:00:00.000Z,7.7814,11.0733,6008384.1055,7065897.0076
25.09.2025,2025-09-25T16:00:00.000Z,8.5004,12.1482,8059450.1597,9726527.3123
25.09.2025,2025-09-25T17:00:00.000Z,16.5547,20.4355,11272274.7699,11607733.6287
25.09.2025,2025-09-25T18:00:00.000Z,11.4415,14.8930,12439063.7058,13780742.3158
25.09.2025,2025-09-25T19:00:00.000Z,9.9583,12.6710,14601231.3418,15342664.6986
25.09.2025,2025-09-25T20:00:00.000Z,11.8892,15.0072,15125477.1870,15791108.9177
25.09.2025,2025-09-25T21:00:00.000Z,16.0420,19.8036,15125757.0685,15666555.0372
26.09.2025,2025-09-25T22:00:00.000Z,10.1577,13.0454,15859338.5508,16891591.0366
26.09.2025,2025-09-25T23:00:00.000Z,16.1914,19.9217,19442163.1956,19810311.2322
26.09.2025,2025-09-26T00:00:00.000Z,16.5731,20.3797,19630758.1029,19915720.0087
26.09.2025,2025-09-26T01:00:00.000Z,16.7714,20.6040,19656173.4948,19923480.2444
26.09.2025,2025-09-26T02:00:00.000Z,8.9431,11.7111,19656504.3663,21265278.9227
26.09.2025,2025-09-26T03:00:00.000Z,7.9696,10.5450,19656741.0116,22527245.3349
26.09.2025,2025-09-26T04:00:00.000Z,7.8848,10.3791,19661129.6779,22645871.6617
26.09.2025,2025-09-26T05:00:00.000Z,7.7423,10.3138,19662183.9104,22918864.5778
26.09.2025,2025-09-26T06:00:00.000Z,8.3042,10.9613,20162405.9724,23485032.8568
26.09.2025,2025-09-26T07:00:00.000Z,12.4836,14.8130,23444378.9272,24376788.5235
26.09.2025,2025-09-26T08:00:00.000Z,17.5851,20.5058,24463593.6856,24991759.2860
26.09.2025,2025-09-26T09:00:00.000Z,14.6584,17.2654,24235523.1811,25000703.8527
26.09.2025,2025-09-26T10:00:00.000Z,15.9803,18.7535,24347544.2677,25001156.3737
26.09.2025,2025-09-26T11:00:00.000Z,7.6535,10.2718,24347915.5003,28617403.7667
26.09.2025,2025-09-26T12:00:00.000Z,7.6071,10.2504,25065527.5231,29558360.6867
26.09.2025,2025-09-26T13:00:00.000Z,7.7507,10.3173,25838583.6289,30104780.1128
26.09.2025,2025-09-26T14:00:00.000Z,9.2323,11.8107,26578333.1545,30218218.8772
26.09.2025,2025-09-26T15:00:00.000Z,16.0378,18.8113,27849246.5746,28593299.2557
26.09.2025,2025-09-26T16:00:00.000Z,12.1481,14.4687,27849766.3280,29142547.3234
26.09.2025,2025-09-26T17:00:00.000Z,7.6008,10.2484,27857092.8530,32865470.0260
26.09.2025,2025-09-26T18:00:00.000Z,8.7334,10.7553,30350441.5101,32731284.4975
26.09.2025,2025-09-26T19:00:00.000Z,9.1790,11.0827,30547761.9462,32280312.3562
26.09.2025,2025-09-26T20:00:00.000Z,8.8971,10.8281,30396598.0170,32401046.0563
26.09.2025,2025-09-26T21:00:00.000Z,8.0402,10.4498,30403434.0608,34576785.4504
27.09.2025,2025-09-26T22:00:00.000Z,7.8414,10.3591,30503796.7929,35267984.9853
27.09.2025,2025-09-26T23:00:00.000Z,7.5384,10.2193,30571018.5508,36265482.6628
27.09.2025,2025-09-27T00:00:00.000Z,7.3091,10.1116,30571362.9370,37015129.8975
27.09.2025,2025-09-27T01:00:00.000Z,7.7024,10.2935,31905042.2570,37333058.0178
27.09.2025,2025-09-27T02:00:00.000Z,8.1123,10.4824,32611896.9956,36872455.8882
27.09.2025,2025-09-27T03:00:00.000Z,8.4272,10.6224,34006956.6836,37505696.2190
27.09.2025,2025-09-27T04:00:00.000Z,8.6334,10.7143,35212099.7124,38237368.9358
27.09.2025,2025-09-27T05:00:00.000Z,8.5039,10.6571,35235549.8958,38643529.9373
27.09.2025,2025-09-27T06:00:00.000Z,7.6197,10.2539,35274565.0154,41650690.3089
27.09.2025,2025-09-27T07:00:00.000Z,7.2000,10.0602,35339458.3632,43206884.3454
27.09.2025,2025-09-27T08:00:00.000Z,7.0381,9.9830,35420556.3196,43961981.6144
27.09.2025,2025-09-27T09:00:00.000Z,7.0648,9.9945,35441302.6113,43922789.5285
27.09.2025,2025-09-27T10:00:00.000Z,7.3632,10.1374,35441691.5167,42695503.9194
27.09.2025,2025-09-27T11:00:00.000Z,7.6520,10.2697,38074128.4520,44742912.7514
27.09.2025,2025-09-27T12:00:00.000Z,8.6707,10.7302,40235704.4327,43585045.1411
27.09.2025,2025-09-27T13:00:00.000Z,8.6062,10.7024,40237130.6801,43782783.0629
27.09.2025,2025-09-27T14:00:00.000Z,8.4941,10.6529,40237596.4733,44156491.9145
27.09.2025,2025-09-27T15:00:00.000Z,8.4264,10.6229,40238060.6084,44387205.7904
27.09.2025,2025-09-27T16:00:00.000Z,8.0979,10.4752,40811854.6155,46202690.4765
27.09.2025,2025-09-27T17:00:00.000Z,8.4416,10.6297,41958998.4767,46230512.5254
27.09.2025,2025-09-27T18:00:00.000Z,8.4626,10.6390,41959570.3462,46157035.9186
27.09.2025,2025-09-27T19:00:00.000Z,8.6015,10.7003,41960143.8274,45674697.8140
27.09.2025,2025-09-27T20:00:00.000Z,8.7120,10.7487,41960631.4303,45300889.3697
27.09.2025,2025-09-27T21:00:00.000Z,8.7618,10.7705,41962716.5131,45135187.2742
28.09.2025,2025-09-27T22:00:00.000Z,8.7568,10.7684,41981813.2407,45172244.0444
28.09.2025,2025-09-27T23:00:00.000Z,8.7114,10.7485,42093390.9050,45444953.7682
28.09.2025,2025-09-28T00:00:00.000Z,8.6753,10.7327,42111932.2638,45586511.1641
28.09.2025,2025-09-28T01:00:00.000Z,8.6753,10.7327,42112422.0405,45587167.6074
28.09.2025,2025-09-28T02:00:00.000Z,8.6450,10.7194,42112911.7498,45691591.9522
28.09.2025,2025-09-28T03:00:00.000Z,8.5586,10.6814,42113399.9168,45988898.8365
28.09.2025,2025-09-28T04:00:00.000Z,8.5499,10.6776,42113887.5102,46019836.1755
28.09.2025,2025-09-28T05:00:00.000Z,8.4534,10.6349,42114373.8884,46359624.4972
28.09.2025,2025-09-28T06:00:00.000Z,8.2240,10.5326,42114857.0341,47195321.5039
28.09.2025,2025-09-28T07:00:00.000Z,8.1237,10.4875,42115337.5134,47575824.8141
28.09.2025,2025-09-28T08:00:00.000Z,7.7110,10.2987,42115813.6563,49245251.8973
28.09.2025,2025-09-28T09:00:00.000Z,7.5287,10.2149,42116281.8528,50000279.4500
28.09.2025,2025-09-28T10:00:00.000Z,7.5676,10.2330,42148219.7009,49869230.1961
28.09.2025,2025-09-28T11:00:00.000Z,7.5851,10.2411,42148688.2423,49794569.5304
28.09.2025,2025-09-28T12:00:00.000Z,7.6169,10.2559,42164657.2912,49676383.6887
28.09.2025,2025-09-28T13:00:00.000Z,7.5665,10.2325,42180626.8387,49912522.0353
28.09.2025,2025-09-28T14:00:00.000Z,7.5463,10.2230,42181095.2837,50000538.7635
28.09.2025,2025-09-28T15:00:00.000Z,7.5463,10.2230,42181563.6659,50001007.1457
28.09.2025,2025-09-28T16:00:00.000Z,7.5463,10.2230,42182032.0534,50001475.5332
28.09.2025,2025-09-28T17:00:00.000Z,7.5599,10.2294,42182500.6065,49943510.0712
28.09.2025,2025-09-28T18:00:00.000Z,7.5478,10.2238,42182969.0566,49996237.4549
28.09.2025,2025-09-28T19:00:00.000Z,7.5500,10.2248,42193519.0842,49999087.1735
28.09.2025,2025-09-28T20:00:00.000Z,7.5503,10.2249,42195944.9905,50000537.0431
28.09.2025,2025-09-28T21:00:00.000Z,7.6222,10.2583,42459097.6755,50001023.3693
29.09.2025,2025-09-28T22:00:00.000Z,7.6942,10.2916,42722239.8460,50001499.1811
29.09.2025,2025-09-28T23:00:00.000Z,7.6942,10.2916,42722717.3344,50001976.6695
29.09.2025,2025-09-29T00:00:00.000Z,8.6331,11.1316,44024818.1594,50002467.9010
29.09.2025,2025-09-29T01:00:00.000Z,14.6603,17.2816,48478514.8523,50003218.7415
29.09.2025,2025-09-29T02:00:00.000Z,14.7610,17.3943,48496148.3559,50004106.7575
29.09.2025,2025-09-29T03:00:00.000Z,14.7610,17.3943,48497035.3389,50004993.7405
29.09.2025,2025-09-29T04:00:00.000Z,9.0583,10.8989,47497735.7175,50005694.1191
29.09.2025,2025-09-29T05:00:00.000Z,9.6930,11.6291,47613479.3538,50006259.4929
29.09.2025,2025-09-29T06:00:00.000Z,11.8903,14.1538,48010808.3354,50006933.8668
29.09.2025,2025-09-29T07:00:00.000Z,12.4716,14.8138,48111820.6877,50007669.0066
29.09.2025,2025-09-29T08:00:00.000Z,13.5101,15.9895,48290449.4897,50008464.9309
29.09.2025,2025-09-29T09:00:00.000Z,9.0012,10.8744,47308489.2819,50009183.1265
29.09.2025,2025-09-29T10:00:00.000Z,9.0318,10.8875,47412172.0439,50009741.0354
29.09.2025,2025-09-29T11:00:00.000Z,9.0369,10.8898,47429784.7166,50009883.8362
29.09.2025,2025-09-29T12:00:00.000Z,9.0371,10.8898,47430343.8573,50010026.4593
29.09.2025,2025-09-29T13:00:00.000Z,9.1826,11.0501,47494855.5053,50010587.0579
29.09.2025,2025-09-29T14:00:00.000Z,9.3282,11.2104,47559380.1187,50011160.6220
29.09.2025,2025-09-29T15:00:00.000Z,14.3223,16.8260,47400177.5661,48986996.1166
29.09.2025,2025-09-29T16:00:00.000Z,9.0221,10.9287,46791001.6910,49599982.5846
29.09.2025,2025-09-29T17:00:00.000Z,8.9133,10.8363,46593138.0894,49568191.8730
29.09.2025,2025-09-29T18:00:00.000Z,8.7303,10.7567,46377774.3627,50000263.8774
29.09.2025,2025-09-29T19:00:00.000Z,9.1028,11.0105,47237287.6324,50000810.9033
29.09.2025,2025-09-29T20:00:00.000Z,9.5683,11.4884,47593613.0968,50001391.4367
29.09.2025,2025-09-29T21:00:00.000Z,9.5683,11.4884,47594203.4743,50001981.8141
30.09.2025,2025-09-29T22:00:00.000Z,9.5683,11.4884,47594793.9000,50002572.2399
30.09.2025,2025-09-29T23:00:00.000Z,9.4754,11.3807,47578413.7981,50003161.8654
30.09.2025,2025-09-30T00:00:00.000Z,9.1837,11.0429,47526027.3907,50003735.2548
30.09.2025,2025-09-30T01:00:00.000Z,9.1837,11.0429,47526595.3001,50004303.1642
30.09.2025,2025-09-30T02:00:00.000Z,9.1837,11.0429,47527163.2952,50004871.1592
30.09.2025,2025-09-30T03:00:00.000Z,9.1729,11.0303,47525731.2233,50005439.0873
30.09.2025,2025-09-30T04:00:00.000Z,9.1405,10.9927,47520297.4976,50006005.3616
30.09.2025,2025-09-30T05:00:00.000Z,9.1405,10.9927,47520862.7301,50006570.5942
30.09.2025,2025-09-30T06:00:00.000Z,10.6092,12.6856,47784681.8772,50007168.6910
30.09.2025,2025-09-30T07:00:00.000Z,10.3651,12.5639,47873090.5822,50981860.9578
30.09.2025,2025-09-30T08:00:00.000Z,8.1418,10.4957,47873695.6456,54000308.9554
30.09.2025,2025-09-30T09:00:00.000Z,8.1418,10.4957,47874300.6053,54000854.1184
30.09.2025,2025-09-30T10:00:00.000Z,8.1418,10.4957,47874845.7370,54001399.2502
30.09.2025,2025-09-30T11:00:00.000Z,8.1418,10.4957,47875390.7993,54001944.3125
30.09.2025,2025-09-30T12:00:00.000Z,8.3399,10.5831,48617130.4517,54002491.9134
30.09.2025,2025-09-30T13:00:00.000Z,8.9341,10.8454,50841291.7123,54003077.0197
30.09.2025,2025-09-30T14:00:00.000Z,8.9344,10.8455,50841888.7922,54002716.9429
30.09.2025,2025-09-30T15:00:00.000Z,8.8941,10.8281,50694817.4545,54003313.4837
30.09.2025,2025-09-30T16:00:00.000Z,8.8498,10.8088,50532742.0546,54003905.9621
30.09.2025,2025-09-30T17:00:00.000Z,8.9085,10.8343,50748606.7625,54004499.0992
30.09.2025,2025-09-30T18:00:00.000Z,8.9672,10.8597,50964477.2175,54005097.9832
30.09.2025,2025-09-30T19:00:00.000Z,8.9672,10.8597,50965076.6170,54005697.3827
30.09.2025,2025-09-30T20:00:00.000Z,8.9673,10.8597,50965676.0652,54006296.8309
30.09.2025,2025-09-30T21:00:00.000Z,8.9814,10.8658,51018089.1088,54006896.6439
01.10.2025,2025-09-30T22:00:00.000Z,8.9956,10.8720,51070503.2646,54007497.5692
01.10.2025,2025-09-30T23:00:00.000Z,8.9956,10.8720,51071104.5970,54008098.9016
01.10.2025,2025-10-01T00:00:00.000Z,8.9957,10.8720,51071705.8947,54008700.1993
01.10.2025,2025-10-01T01:00:00.000Z,8.9957,10.8720,51072307.2413,54009301.5458
01.10.2025,2025-10-01T02:00:00.000Z,8.9957,10.8720,51072908.5531,54009902.8577
01.10.2025,2025-10-01T03:00:00.000Z,8.9957,10.8720,51073509.8721,54010504.1767
01.10.2025,2025-10-01T04:00:00.000Z,8.9957,10.8720,51074111.2399,54011105.5445
01.10.2025,2025-10-01T05:00:00.000Z,8.9957,10.8720,51074712.6148,54011706.9193
01.10.2025,2025-10-01T06:00:00.000Z,8.9957,10.8720,51075313.9550,54012308.2595
01.10.2025,2025-10-01T07:00:00.000Z,8.9957,10.8720,51075915.2187,54012909.5233
01.10.2025,2025-10-01T08:00:00.000Z,8.9957,10.8720,51076516.4896,54013510.7941
01.10.2025,2025-10-01T09:00:00.000Z,8.9957,10.8720,51077117.8510,54014112.1556
01.10.2025,2025-10-01T10:00:00.000Z,8.9957,10.8720,51077719.3030,54014713.6076
01.10.2025,2025-10-01T11:00:00.000Z,8.9957,10.8720,51078320.7204,54015315.0250
01.10.2025,2025-10-01T12:00:00.000Z,8.9957,10.8720,51078922.1866,54015916.4912
01.10.2025,2025-10-01T13:00:00.000Z,8.9957,10.8720,51079523.5346,54016517.8392
01.10.2025,2025-10-01T14:00:00.000Z,8.9957,10.8720,51080125.0150,54017119.3195
01.10.2025,2025-10-01T15:00:00.000Z,8.9957,10.8720,51080726.1683,54017720.4729
01.10.2025,2025-10-01T16:00:00.000Z,8.9946,10.8715,51076927.5855,54018321.8901
01.10.2025,2025-10-01T17:00:00.000Z,8.9948,10.8716,51078328.7623,54018923.3615
01.10.2025,2025-10-01T18:00:00.000Z,8.9951,10.8717,51079729.8010,54019524.6948
01.10.2025,2025-10-01T19:00:00.000Z,8.9876,10.8685,51053103.2615,54020125.9825
01.10.2025,2025-10-01T20:00:00.000Z,8.9802,10.8653,51026476.0371,54020726.5852
01.10.2025,2025-10-01T21:00:00.000Z,9.1929,11.0564,51027083.6851,53700014.0556
02.10.2025,2025-10-01T22:00:00.000Z,9.0444,10.8930,51027689.5247,53774851.5986
02.10.2025,2025-10-01T23:00:00.000Z,9.0410,10.8915,51028291.4325,53788632.0094
02.10.2025,2025-10-02T00:00:00.000Z,9.0371,10.8898,51028892.9710,53804265.2383
02.10.2025,2025-10-02T01:00:00.000Z,9.0188,10.8819,51029494.7374,53875177.5070
02.10.2025,2025-10-02T02:00:00.000Z,8.9865,10.8680,51030095.5388,54000239.8657
02.10.2025,2025-10-02T03:00:00.000Z,8.9865,10.8680,51030772.3795,54000840.4730
02.10.2025,2025-10-02T04:00:00.000Z,8.9865,10.8680,51031398.4066,54001441.0889
02.10.2025,2025-10-02T05:00:00.000Z,8.9859,10.8678,51029774.1488,54002041.8312
02.10.2025,2025-10-02T06:00:00.000Z,8.9853,10.8675,51028149.6300,54002642.3124
02.10.2025,2025-10-02T07:00:00.000Z,8.9853,10.8675,51028750.2712,54003242.9535
02.10.2025,2025-10-02T08:00:00.000Z,8.9853,10.8675,51029350.7526,54003843.4349
02.10.2025,2025-10-02T09:00:00.000Z,9.0395,10.8909,51227517.3645,54004445.4520
02.10.2025,2025-10-02T10:00:00.000Z,9.0395,10.8909,51228121.4997,54005049.5871
02.10.2025,2025-10-02T11:00:00.000Z,8.9760,10.8634,51228725.3311,54255652.7791
02.10.2025,2025-10-02T12:00:00.000Z,8.8189,10.7954,51229327.1960,54873280.0885
02.10.2025,2025-10-02T13:00:00.000Z,7.8755,10.3612,51274107.5509,59742427.3259
02.10.2025,2025-10-02T14:00:00.000Z,6.4381,9.6898,51377105.0705,67661121.1119
02.10.2025,2025-10-02T15:00:00.000Z,6.4526,9.6970,51558619.1636,67797373.9685
02.10.2025,2025-10-02T16:00:00.000Z,6.7783,9.8561,51717749.1072,65884216.3837
02.10.2025,2025-10-02T17:00:00.000Z,6.4976,9.7194,51782744.9066,67776665.2723
02.10.2025,2025-10-02T18:00:00.000Z,6.9266,9.9227,51976633.7766,65538540.3700
02.10.2025,2025-10-02T19:00:00.000Z,6.5312,9.7361,51977761.2037,67797333.0350
02.10.2025,2025-10-02T20:00:00.000Z,7.2661,10.0714,58188121.8277,71008054.1977
02.10.2025,2025-10-02T21:00:00.000Z,8.8539,10.8106,66463534.0644,71008043.6953
03.10.2025,2025-10-02T22:00:00.000Z,8.8587,10.8127,66486132.1243,71007175.5555
03.10.2025,2025-10-02T23:00:00.000Z,8.8048,10.7893,66486910.3723,71288308.1009
03.10.2025,2025-10-03T00:00:00.000Z,8.7869,10.7815,66487704.4668,71382553.6279
03.10.2025,2025-10-03T01:00:00.000Z,8.7869,10.7815,66488595.6326,71383444.7936
03.10.2025,2025-10-03T02:00:00.000Z,8.7869,10.7815,66489253.9837,71384103.1447
03.10.2025,2025-10-03T03:00:00.000Z,8.7869,10.7815,66490023.1738,71384872.3348
03.10.2025,2025-10-03T04:00:00.000Z,8.7869,10.7815,66490793.4516,71385857.8959
03.10.2025,2025-10-03T05:00:00.000Z,8.6305,10.7122,66491569.3995,72261270.3304
03.10.2025,2025-10-03T06:00:00.000Z,8.5755,10.6869,68637082.4462,74884821.1660
03.10.2025,2025-10-03T07:00:00.000Z,8.9962,10.8722,70860198.8605,74932253.9007
03.10.2025,2025-10-03T08:00:00.000Z,8.9880,10.8687,70866610.5098,74983086.6988
03.10.2025,2025-10-03T09:00:00.000Z,8.9913,10.8701,70884177.0722,74984013.6239
03.10.2025,2025-10-03T10:00:00.000Z,7.5033,10.1928,70884997.1680,84985482.5948
03.10.2025,2025-10-03T11:00:00.000Z,5.8134,9.3720,70885740.1205,99992539.6067
03.10.2025,2025-10-03T12:00:00.000Z,5.9990,9.4672,72402599.8765,99999339.0905
03.10.2025,2025-10-03T13:00:00.000Z,6.1831,9.5617,73903362.6169,100000630.0735
03.10.2025,2025-10-03T14:00:00.000Z,6.1831,9.5617,73904132.7196,100001400.1762
03.10.2025,2025-10-03T15:00:00.000Z,6.1874,9.5639,73938426.5876,100001052.3409
03.10.2025,2025-10-03T16:00:00.000Z,6.1874,9.5639,73939197.0657,100001450.1956
03.10.2025,2025-10-03T17:00:00.000Z,6.1902,9.5653,73962115.0777,100002220.5278
03.10.2025,2025-10-03T18:00:00.000Z,6.1912,9.5658,73970268.5662,100002991.4563
03.10.2025,2025-10-03T19:00:00.000Z,6.1912,9.5658,73971039.4681,100003762.3582
03.10.2025,2025-10-03T20:00:00.000Z,6.1971,9.5688,74017263.6322,100002285.3590
03.10.2025,2025-10-03T21:00:00.000Z,6.8036,9.8543,78521905.0550,100000819.4342
04.10.2025,2025-10-03T22:00:00.000Z,8.6055,10.7020,91898108.9519,100001542.5598
04.10.2025,2025-10-03T23:00:00.000Z,8.6232,10.7098,92019685.8781,100000782.6337
04.10.2025,2025-10-04T00:00:00.000Z,8.6257,10.7109,92036747.1154,100000810.6948
04.10.2025,2025-10-04T01:00:00.000Z,8.6030,10.7010,91881213.8723,100001877.4517
04.10.2025,2025-10-04T02:00:00.000Z,8.6030,10.7010,91882279.4039,100002942.9833
04.10.2025,2025-10-04T03:00:00.000Z,8.6030,10.7010,91883345.0218,100004008.6012
04.10.2025,2025-10-04T04:00:00.000Z,8.6030,10.7010,91884410.7262,100005074.3055
04.10.2025,2025-10-04T05:00:00.000Z,8.6121,10.7050,91948385.3689,100006140.1746
04.10.2025,2025-10-04T06:00:00.000Z,8.6213,10.7090,92012361.7637,100007207.7958
04.10.2025,2025-10-04T07:00:00.000Z,8.6213,10.7090,92013429.6526,100008275.6846
04.10.2025,2025-10-04T08:00:00.000Z,8.6213,10.7090,92014497.6280,100009343.6601
04.10.2025,2025-10-04T09:00:00.000Z,8.6213,10.7090,92015565.6159,100010411.6479
04.10.2025,2025-10-04T10:00:00.000Z,8.6213,10.7090,92016633.3936,100011479.4257
04.10.2025,2025-10-04T11:00:00.000Z,8.6519,10.7225,92228501.5943,100012548.6863
04.10.2025,2025-10-04T12:00:00.000Z,8.6620,10.7269,92298472.1728,100012976.4677
04.10.2025,2025-10-04T13:00:00.000Z,8.6705,10.7306,92355661.6203,100012114.8668
04.10.2025,2025-10-04T14:00:00.000Z,8.6753,10.7327,92390291.2808,100013189.3548
04.10.2025,2025-10-04T15:00:00.000Z,8.6754,10.7327,92391365.8891,100014263.9631
04.10.2025,2025-10-04T16:00:00.000Z,8.6726,10.7315,92373683.7310,100015338.4995
04.10.2025,2025-10-04T17:00:00.000Z,8.6102,10.7041,91943969.9182,100016410.0601
04.10.2025,2025-10-04T18:00:00.000Z,8.5442,10.6750,91488800.0976,100017471.8630
04.10.2025,2025-10-04T19:00:00.000Z,8.5903,10.6954,91807993.0855,100017908.9167
04.10.2025,2025-10-04T20:00:00.000Z,8.6364,10.7157,92127194.6450,100018354.5420
04.10.2025,2025-10-04T21:00:00.000Z,8.6365,10.7157,92128264.5733,100019424.4704
05.10.2025,2025-10-04T22:00:00.000Z,8.6365,10.7157,92129334.4398,100020494.3369
05.10.2025,2025-10-04T23:00:00.000Z,8.6365,10.7157,92130404.3930,100021564.2901
05.10.2025,2025-10-05T00:00:00.000Z,8.6365,10.7157,92131474.2101,100022634.1071
05.10.2025,2025-10-05T01:00:00.000Z,8.6365,10.7157,92132544.1881,100023704.0851
05.10.2025,2025-10-05T02:00:00.000Z,8.6365,10.7157,92133614.1786,100024774.0756
05.10.2025,2025-10-05T03:00:00.000Z,8.6365,10.7157,92134683.8100,100025843.7070
05.10.2025,2025-10-05T04:00:00.000Z,8.6365,10.7157,92135753.8253,100026913.7224
05.10.2025,2025-10-05T05:00:00.000Z,8.6365,10.7157,92136823.8531,100027983.7501
05.10.2025,2025-10-05T06:00:00.000Z,8.6365,10.7157,92137893.7447,100029053.6417
05.10.2025,2025-10-05T07:00:00.000Z,8.6365,10.7157,92138963.8716,100030123.7686
05.10.2025,2025-10-05T08:00:00.000Z,8.6365,10.7157,92140034.0852,100031193.9822
05.10.2025,2025-10-05T09:00:00.000Z,8.6365,10.7157,92141104.0141,100032263.9111
05.10.2025,2025-10-05T10:00:00.000Z,8.6366,10.7157,92142174.1040,100033334.0010
05.10.2025,2025-10-05T11:00:00.000Z,8.6369,10.7158,92143244.0661,100032260.8305
05.10.2025,2025-10-05T12:00:00.000Z,8.6370,10.7159,92144313.8329,100032616.2198
05.10.2025,2025-10-05T13:00:00.000Z,8.6370,10.7159,92145384.0583,100033686.4452
